Date,Total Value,Cash,Holdings Value
2020-06-05,69738688.366,3839964.3659999967,65898724.0
2020-06-08,71291315.366,4642581.365999997,66648734.0
2020-06-09,71515086.366,4642581.365999997,66872505.0
2020-06-10,72529867.366,4642581.365999997,67887286.0
2020-06-11,73538704.366,4642581.365999997,68896123.0
2020-06-12,73759955.366,4642581.365999997,69117374.0
2020-06-15,69992984.366,4642581.365999997,65350403.0
2020-06-16,73811609.366,4642581.365999997,69169028.0
2020-06-17,74050874.366,4642581.365999997,69408293.0
2020-06-18,73490952.366,4642581.365999997,68848371.0
2020-06-19,74018326.366,4642581.365999997,69375745.0
2020-06-22,74614377.366,4642581.365999997,69971796.0
2020-06-23,75879648.366,4642581.365999997,71237067.0
2020-06-24,77114722.366,4642581.365999997,72472141.0
2020-06-25,75332661.366,4642581.365999997,70690080.0
2020-06-26,75469805.366,4642581.365999997,70827224.0
2020-06-29,74010853.366,4642581.365999997,69368272.0
2020-06-30,73994209.366,4642581.365999997,69351628.0
2020-07-01,73818399.366,4642581.365999997,69175818.0
2020-07-02,75437950.366,4642581.365999997,70795369.0
2020-07-03,76130706.366,4642581.365999997,71488125.0
2020-07-06,76807646.366,4642581.365999997,72165065.0
2020-07-07,76909585.366,4642581.365999997,72267004.0
2020-07-08,77223791.366,4642581.365999997,72581210.0
2020-07-09,79221398.366,4642581.365999997,74578817.0
2020-07-10,79045671.366,4642581.365999997,74403090.0
2020-07-13,80841998.366,5435529.365999997,75406469.0
2020-07-14,80063160.366,5435529.365999997,74627631.0
2020-07-15,80545192.366,5435529.365999997,75109663.0
2020-07-16,78809184.366,5435529.365999997,73373655.0
2020-07-17,79953840.366,5435529.365999997,74518311.0
2020-07-20,78901694.366,5435529.365999997,73466165.0
2020-07-21,79951684.366,5435529.365999997,74516155.0
2020-07-22,80051264.366,5435529.365999997,74615735.0
2020-07-23,80909962.366,5435529.365999997,75474433.0
2020-07-24,79682034.366,5435529.365999997,74246505.0
2020-07-27,79977741.366,5435529.365999997,74542212.0
2020-07-28,81059221.366,5435529.365999997,75623692.0
2020-07-29,80678561.366,5435529.365999997,75243032.0
2020-07-30,80926197.366,5435529.365999997,75490668.0
2020-07-31,81806188.366,5435529.365999997,76370659.0
2020-08-03,84364317.366,5435529.365999997,78928788.0
2020-08-04,84976586.366,5435529.365999997,79541057.0
2020-08-05,87654024.366,5435529.365999997,82218495.0
2020-08-06,88499120.366,5435529.365999997,83063591.0
2020-08-07,89383381.366,5435529.365999997,83947852.0
2020-08-10,91332695.366,6224874.365999997,85107821.0
2020-08-11,92592389.366,6224874.365999997,86367515.0
2020-08-12,91856425.366,6224874.365999997,85631551.0
2020-08-13,91730673.366,6224874.365999997,85505799.0
2020-08-14,89910245.366,6224874.365999997,83685371.0
2020-08-18,89405194.366,6224874.365999997,83180320.0
2020-08-19,89688104.366,6224874.365999997,83463230.0
2020-08-20,87017986.366,6224874.365999997,80793112.0
2020-08-21,88447929.366,6224874.365999997,82223055.0
2020-08-24,90348941.366,6224874.365999997,84124067.0
2020-08-25,91057162.366,6224874.365999997,84832288.0
2020-08-26,93010343.366,6224874.365999997,86785469.0
2020-08-27,93370163.366,6224874.365999997,87145289.0
2020-08-28,93465918.366,6224874.365999997,87241044.0
2020-08-31,92047330.366,6224874.365999997,85822456.0
2020-09-01,92581589.366,6224874.365999997,86356715.0
2020-09-02,92827784.366,6224874.365999997,86602910.0
2020-09-03,93814670.366,6224874.365999997,87589796.0
2020-09-04,91977405.366,6224874.365999997,85752531.0
2020-09-07,90896193.366,6224874.365999997,84671319.0
2020-09-08,91211469.366,6224874.365999997,84986595.0
2020-09-09,89552858.366,6224874.365999997,83327984.0
2020-09-10,90102698.366,6224874.365999997,83877824.0
2020-09-11,89916926.366,6224874.365999997,83692052.0
2020-09-14,91630694.366,7009507.365999997,84621187.0
2020-09-15,92987638.366,7009507.365999997,85978131.0
2020-09-16,92468938.366,7009507.365999997,85459431.0
2020-09-17,90843271.366,7009507.365999997,83833764.0
2020-09-18,91227456.366,7009507.365999997,84217949.0
2020-09-21,89685492.366,7009507.365999997,82675985.0
2020-09-22,88100296.366,7009507.365999997,81090789.0
2020-09-23,88214087.366,7009507.365999997,81204580.0
2020-09-24,85387743.366,7009507.365999997,78378236.0
2020-09-25,85844258.366,7009507.365999997,78834751.0
2020-09-28,87078474.366,7009507.365999997,80068967.0
2020-09-29,88052383.366,7009507.365999997,81042876.0
2020-10-05,88861814.366,7009507.365999997,81852307.0
2020-10-06,89831078.366,7009507.365999997,82821571.0
2020-10-07,90305373.366,7009507.365999997,83295866.0
2020-10-08,90115316.366,7009507.365999997,83105809.0
2020-10-12,90730168.366,7789041.365999997,82941127.0
2020-10-13,90812327.366,7789041.365999997,83023286.0
2020-10-14,89702478.366,7789041.365999997,81913437.0
2020-10-15,88924165.366,7789041.365999997,81135124.0
2020-10-16,88022347.366,7789041.365999997,80233306.0
2020-10-19,86867684.366,7789041.365999997,79078643.0
2020-10-20,87415240.366,7789041.365999997,79626199.0
2020-10-21,87313644.366,7789041.365999997,79524603.0
2020-10-22,86561049.366,7789041.365999997,78772008.0
2020-10-23,86172602.366,7789041.365999997,78383561.0
2020-10-26,85778641.366,7789041.365999997,77989600.0
2020-10-27,86087241.366,7789041.365999997,78298200.0
2020-10-28,87399839.366,7789041.365999997,79610798.0
2020-10-29,87805995.366,7789041.365999997,80016954.0
2020-10-30,85342005.366,7789041.365999997,77552964.0
2020-11-02,86194498.366,7789041.365999997,78405457.0
2020-11-03,87813119.366,7789041.365999997,80024078.0
2020-11-04,89846029.366,7789041.365999997,82056988.0
2020-11-05,92201855.366,7789041.365999997,84412814.0
2020-11-06,93331871.366,7789041.365999997,85542830.0
2020-11-09,95399535.366,8568275.365999997,86831260.0
2020-11-10,93826025.366,8568275.365999997,85257750.0
2020-11-11,94121221.366,8568275.365999997,85552946.0
2020-11-12,93887753.366,8568275.365999997,85319478.0
2020-11-13,94644224.366,8568275.365999997,86075949.0
2020-11-16,94666815.366,8568275.365999997,86098540.0
2020-11-17,95064411.366,8568275.365999997,86496136.0
2020-11-18,96280471.366,8568275.365999997,87712196.0
2020-11-19,96824056.366,8568275.365999997,88255781.0
2020-11-20,96513011.366,8568275.365999997,87944736.0
2020-11-23,98125526.366,8568275.365999997,89557251.0
2020-11-24,99715654.366,8568275.365999997,91147379.0
2020-11-25,99537017.366,8568275.365999997,90968742.0
2020-11-26,100830034.366,8568275.365999997,92261759.0
2020-11-27,100971556.366,8568275.365999997,92403281.0
2020-11-30,99785141.366,8568275.365999997,91216866.0
2020-12-01,101242224.366,8568275.365999997,92673949.0
2020-12-02,102426900.366,8568275.365999997,93858625.0
2020-12-03,103911008.366,8568275.365999997,95342733.0
2020-12-04,106166374.366,8568275.365999997,97598099.0
2020-12-07,106739840.366,8568275.365999997,98171565.0
2020-12-08,103431974.366,8568275.365999997,94863699.0
2020-12-09,105046175.366,8568275.365999997,96477900.0
2020-12-10,104248398.366,8568275.365999997,95680123.0
2020-12-11,104220331.366,8568275.365999997,95652056.0
2020-12-14,104908930.366,9419508.365999997,95489422.0
2020-12-15,104889844.366,9419508.365999997,95470336.0
2020-12-16,105402966.366,9419508.365999997,95983458.0
2020-12-17,105393760.366,9419508.365999997,95974252.0
2020-12-18,104981801.366,9419508.365999997,95562293.0
2020-12-21,105738513.366,9419508.365999997,96319005.0
2020-12-22,104074255.366,9419508.365999997,94654747.0
2020-12-23,104642023.366,9419508.365999997,95222515.0
2020-12-24,105218351.366,9419508.365999997,95798843.0
2020-12-28,104564815.366,9419508.365999997,95145307.0
2020-12-29,107329473.366,9419508.365999997,97909965.0
2020-12-30,109116803.366,9419508.365999997,99697295.0
2021-01-04,113110293.366,9419508.365999997,103690785.0
2021-01-05,114176249.366,9419508.365999997,104756741.0
2021-01-06,113192700.366,9419508.365999997,103773192.0
2021-01-07,116001002.366,9419508.365999997,106581494.0
2021-01-08,123691762.366,9419508.365999997,114272254.0
2021-01-11,125977765.692,2149753.6920000017,123828012.0
2021-01-12,124598626.692,2149753.6920000017,122448873.0
2021-01-13,126057054.692,2149753.6920000017,123907301.0
2021-01-14,124308122.692,2149753.6920000017,122158369.0
2021-01-15,120599314.692,2149753.6920000017,118449561.0
2021-01-18,118149882.692,2149753.6920000017,116000129.0
2021-01-19,121198139.692,2149753.6920000017,119048386.0
2021-01-20,121434667.692,2149753.6920000017,119284914.0
2021-01-21,122578548.692,2149753.6920000017,120428795.0
2021-01-22,123010921.692,2149753.6920000017,120861168.0
2021-01-25,125238743.692,2149753.6920000017,123088990.0
2021-01-26,122772521.692,2149753.6920000017,120622768.0
2021-01-27,123028374.692,2149753.6920000017,120878621.0
2021-01-28,121623875.692,2149753.6920000017,119474122.0
2021-01-29,117944147.692,2149753.6920000017,115794394.0
2021-02-01,121730784.692,2149753.6920000017,119581031.0
2021-02-02,123592101.692,2149753.6920000017,121442348.0
2021-02-03,124838650.692,2149753.6920000017,122688897.0
2021-02-04,123056146.692,2149753.6920000017,120906393.0
2021-02-05,124391555.692,2149753.6920000017,122241802.0
2021-02-08,123619026.692,2975026.6920000017,120644000.0
2021-02-09,123495187.692,2975026.6920000017,120520161.0
2021-02-10,125063512.692,2975026.6920000017,122088486.0
2021-02-15,127856936.692,2975026.6920000017,124881910.0
2021-02-16,128330255.692,2975026.6920000017,125355229.0
2021-02-17,126927525.692,2975026.6920000017,123952499.0
2021-02-18,124640220.692,2975026.6920000017,121665194.0
2021-02-19,126076402.692,2975026.6920000017,123101376.0
2021-02-22,124385070.692,2975026.6920000017,121410044.0
2021-02-23,123662922.692,2975026.6920000017,120687896.0
2021-02-24,120368110.692,2975026.6920000017,117393084.0
2021-02-25,125444262.692,2975026.6920000017,122469236.0
2021-02-26,121814659.692,2975026.6920000017,118839633.0
2021-03-02,123427062.692,2975026.6920000017,120452036.0
2021-03-03,125760560.692,2975026.6920000017,122785534.0
2021-03-04,124199339.692,2975026.6920000017,121224313.0
2021-03-05,123109164.692,2975026.6920000017,120134138.0
2021-03-08,121735420.692,3801901.6920000017,117933519.0
2021-03-09,120121576.692,3801901.6920000017,116319675.0
2021-03-10,119719224.692,3801901.6920000017,115917323.0
2021-03-11,123417218.692,3801901.6920000017,119615317.0
2021-03-12,124880116.692,3801901.6920000017,121078215.0
2021-03-15,124572773.692,3801901.6920000017,120770872.0
2021-03-16,124413709.692,3801901.6920000017,120611808.0
2021-03-17,122414117.692,3801901.6920000017,118612216.0
2021-03-18,124392254.692,3801901.6920000017,120590353.0
2021-03-19,122384741.692,3801901.6920000017,118582840.0
2021-03-22,122409104.692,3801901.6920000017,118607203.0
2021-03-23,121308147.692,3801901.6920000017,117506246.0
2021-03-24,121153419.692,3801901.6920000017,117351518.0
2021-03-25,120951711.692,3801901.6920000017,117149810.0
2021-03-26,122567541.692,3801901.6920000017,118765640.0
2021-03-29,122955291.692,3801901.6920000017,119153390.0
2021-03-30,123791163.692,3801901.6920000017,119989262.0
2021-03-31,123302236.692,3801901.6920000017,119500335.0
2021-04-01,124603354.692,3801901.6920000017,120801453.0
2021-04-02,125642935.692,3801901.6920000017,121841034.0
2021-04-05,125896203.692,3801901.6920000017,122094302.0
2021-04-06,126801492.692,3801901.6920000017,122999591.0
2021-04-07,127028708.692,3801901.6920000017,123226807.0
2021-04-08,127369409.692,3801901.6920000017,123567508.0
2021-04-09,127065094.692,3801901.6920000017,123263193.0
2021-04-12,127936995.692,4718701.692000002,123218294.0
2021-04-13,129841237.692,4718701.692000002,125122536.0
2021-04-14,130868475.692,4718701.692000002,126149774.0
2021-04-15,132364422.692,4718701.692000002,127645721.0
2021-04-16,132369414.692,4718701.692000002,127650713.0
2021-04-19,132406489.692,4718701.692000002,127687788.0
2021-04-20,132632191.692,4718701.692000002,127913490.0
2021-04-21,129855990.692,4718701.692000002,125137289.0
2021-04-22,129527099.692,4718701.692000002,124808398.0
2021-04-23,129416033.692,4718701.692000002,124697332.0
2021-04-26,130229042.692,4718701.692000002,125510341.0
2021-04-27,131144332.692,4718701.692000002,126425631.0
2021-04-28,129195526.692,4718701.692000002,124476825.0
2021-04-29,129239623.692,4718701.692000002,124520922.0
2021-04-30,127046900.692,4718701.692000002,122328199.0
2021-05-03,126596217.692,4718701.692000002,121877516.0
2021-05-04,128157796.692,4718701.692000002,123439095.0
2021-05-06,128590876.692,4718701.692000002,123872175.0
2021-05-07,129165114.692,4718701.692000002,124446413.0
2021-05-10,131837808.692,5635501.692000002,126202307.0
2021-05-11,129805601.692,5635501.692000002,124170100.0
2021-05-12,128034865.692,5635501.692000002,122399364.0
2021-05-13,125892008.692,5635501.692000002,120256507.0
2021-05-14,127987659.692,5635501.692000002,122352158.0
2021-05-17,126339292.692,5635501.692000002,120703791.0
2021-05-18,128998986.692,5635501.692000002,123363485.0
2021-05-20,128285796.692,5635501.692000002,122650295.0
2021-05-21,128664519.692,5635501.692000002,123029018.0
2021-05-24,127485583.692,5635501.692000002,121850082.0
2021-05-25,128586829.692,5635501.692000002,122951328.0
2021-05-26,127311039.692,5635501.692000002,121675538.0
2021-05-27,127754558.692,5635501.692000002,122119057.0
2021-05-28,128475812.692,5635501.692000002,122840311.0
2021-05-31,128816390.692,5635501.692000002,123180889.0
2021-06-01,129419061.692,5635501.692000002,123783560.0
2021-06-02,128530294.692,5635501.692000002,122894793.0
2021-06-03,129020851.692,5635501.692000002,123385350.0
2021-06-04,128731554.692,5635501.692000002,123096053.0
2021-06-07,128882027.692,5635501.692000002,123246526.0
2021-06-08,129447348.692,5635501.692000002,123811847.0
2021-06-09,127480685.692,5635501.692000002,121845184.0
2021-06-10,129165161.692,5635501.692000002,123529660.0
2021-06-11,131511232.692,5635501.692000002,125875731.0
2021-06-14,134032051.692,6555001.692000002,127477050.0
2021-06-15,134143931.692,6555001.692000002,127588930.0
2021-06-16,134225478.692,6555001.692000002,127670477.0
2021-06-17,134279270.692,6555001.692000002,127724269.0
2021-06-18,135559757.692,6555001.692000002,129004756.0
2021-06-21,135632294.692,6555001.692000002,129077293.0
2021-06-22,136526696.692,6555001.692000002,129971695.0
2021-06-23,139800023.692,6555001.692000002,133245022.0
2021-06-24,138664901.692,6555001.692000002,132109900.0
2021-06-25,137872379.692,6555001.692000002,131317378.0
2021-06-28,137347742.692,6555001.692000002,130792741.0
2021-06-29,137541661.692,6555001.692000002,130986660.0
2021-06-30,139092408.692,6555001.692000002,132537407.0
2021-07-01,138653451.692,6555001.692000002,132098450.0
2021-07-02,138217918.692,6555001.692000002,131662917.0
2021-07-05,138356352.692,6555001.692000002,131801351.0
2021-07-06,138605290.692,6555001.692000002,132050289.0
2021-07-07,138829116.692,6555001.692000002,132274115.0
2021-07-08,138661265.692,6555001.692000002,132106264.0
2021-07-09,137096337.692,6555001.692000002,130541336.0
2021-07-12,139288017.692,7475301.692000002,131812716.0
2021-07-13,140535097.692,7475301.692000002,133059796.0
2021-07-14,140507050.692,7475301.692000002,133031749.0
2021-07-15,140904379.692,7475301.692000002,133429078.0
2021-07-16,140430268.692,7475301.692000002,132954967.0
2021-07-19,138949696.692,7475301.692000002,131474395.0
2021-07-20,138268326.692,7475301.692000002,130793025.0
2021-07-21,136321328.692,7475301.692000002,128846027.0
2021-07-22,138358655.692,7475301.692000002,130883354.0
2021-07-23,139494254.692,7475301.692000002,132018953.0
2021-07-26,138477108.692,7475301.692000002,131001807.0
2021-07-27,139681352.692,7475301.692000002,132206051.0
2021-07-28,139096799.692,7475301.692000002,131621498.0
2021-07-29,138813087.692,7475301.692000002,131337786.0
2021-07-30,137406736.692,7475301.692000002,129931435.0
2021-08-02,138547896.692,7475301.692000002,131072595.0
2021-08-03,137947454.692,7475301.692000002,130472153.0
2021-08-04,139570806.692,7475301.692000002,132095505.0
2021-08-05,140026721.692,7475301.692000002,132551420.0
2021-08-06,139274506.692,7475301.692000002,131799205.0
2021-08-09,140086040.692,8393801.692000002,131692239.0
2021-08-10,140347663.692,8393801.692000002,131953862.0
2021-08-11,140219885.692,8393801.692000002,131826084.0
2021-08-12,140016327.692,8393801.692000002,131622526.0
2021-08-13,139578995.692,8393801.692000002,131185194.0
2021-08-17,137929457.692,8393801.692000002,129535656.0
2021-08-18,138345087.692,8393801.692000002,129951286.0
2021-08-19,136416111.692,8393801.692000002,128022310.0
2021-08-20,135410672.692,8393801.692000002,127016871.0
2021-08-23,136800375.692,8393801.692000002,128406574.0
2021-08-24,137013864.692,8393801.692000002,128620063.0
2021-08-25,137480502.692,8393801.692000002,129086701.0
2021-08-26,136340169.692,8393801.692000002,127946368.0
2021-08-27,135991883.692,8393801.692000002,127598082.0
2021-08-30,137078887.692,8393801.692000002,128685086.0
2021-08-31,139616134.692,8393801.692000002,131222333.0
2021-09-01,139357629.692,8393801.692000002,130963828.0
2021-09-02,138157457.692,8393801.692000002,129763656.0
2021-09-03,139497272.692,8393801.692000002,131103471.0
2021-09-06,139803633.692,8393801.692000002,131409832.0
2021-09-07,139491157.692,8393801.692000002,131097356.0
2021-09-08,135576770.692,8393801.692000002,127182969.0
2021-09-09,132174198.692,8393801.692000002,123780397.0
2021-09-10,132985839.692,8393801.692000002,124592038.0
2021-09-13,133589172.692,9317501.692000002,124271671.0
2021-09-14,133361089.692,9317501.692000002,124043588.0
2021-09-15,133306291.692,9317501.692000002,123988790.0
2021-09-16,131914624.692,9317501.692000002,122597123.0
2021-09-17,132424428.692,9317501.692000002,123106927.0
2021-09-23,131751360.692,9317501.692000002,122433859.0
2021-09-24,131936611.692,9317501.692000002,122619110.0
2021-09-27,131648364.692,9317501.692000002,122330863.0
2021-09-28,129158713.692,9317501.692000002,119841212.0
2021-09-29,127659645.692,9317501.692000002,118342144.0
2021-09-30,128329342.692,9317501.692000002,119011841.0
2021-10-01,126275795.692,9317501.692000002,116958294.0
2021-10-05,121981171.692,9317501.692000002,112663670.0
2021-10-06,121116859.692,9317501.692000002,111799358.0
2021-10-07,123581280.692,9317501.692000002,114263779.0
2021-10-08,124358871.692,9317501.692000002,115041370.0
2021-10-12,123348730.692,10157001.692000002,113191729.0
2021-10-13,124931794.692,10157001.692000002,114774793.0
2021-10-14,127837709.692,10157001.692000002,117680708.0
2021-10-15,128654354.692,10157001.692000002,118497353.0
2021-10-18,127768353.692,10157001.692000002,117611352.0
2021-10-19,129771856.692,10157001.692000002,119614855.0
2021-10-20,129597636.692,10157001.692000002,119440635.0
2021-10-21,128920454.692,10157001.692000002,118763453.0
2021-10-22,129256478.692,10157001.692000002,119099477.0
2021-10-25,129368734.692,10157001.692000002,119211733.0
2021-10-26,131058305.692,10157001.692000002,120901304.0
2021-10-27,130943065.692,10157001.692000002,120786064.0
2021-10-28,130496933.692,10157001.692000002,120339932.0
2021-10-29,128396499.692,10157001.692000002,118239498.0
2021-11-01,128803490.692,10157001.692000002,118646489.0
2021-11-02,129857932.692,10157001.692000002,119700931.0
2021-11-03,128324047.692,10157001.692000002,118167046.0
2021-11-04,129865164.692,10157001.692000002,119708163.0
2021-11-05,129168933.692,10157001.692000002,119011932.0
2021-11-08,128307187.692,11086401.692000002,117220786.0
2021-11-09,129179985.692,11086401.692000002,118093584.0
2021-11-10,127896259.692,11086401.692000002,116809858.0
2021-11-11,127759462.692,11086401.692000002,116673061.0
2021-11-12,129068466.692,11086401.692000002,117982065.0
2021-11-15,131058740.692,11086401.692000002,119972339.0
2021-11-16,130753456.692,11086401.692000002,119667055.0
2021-11-17,128972428.692,11086401.692000002,117886027.0
2021-11-18,128676459.692,11086401.692000002,117590058.0
2021-11-19,130274777.692,11086401.692000002,119188376.0
2021-11-22,132321639.692,11086401.692000002,121235238.0
2021-11-23,130249482.692,11086401.692000002,119163081.0
2021-11-24,129481643.692,11086401.692000002,118395242.0
2021-11-25,129010019.692,11086401.692000002,117923618.0
2021-11-26,127781777.692,11086401.692000002,116695376.0
2021-11-29,126773803.692,11086401.692000002,115687402.0
2021-11-30,125012211.692,11086401.692000002,113925810.0
2021-12-01,127650103.692,11086401.692000002,116563702.0
2021-12-02,128978244.692,11086401.692000002,117891843.0
2021-12-03,129202345.692,11086401.692000002,118115944.0
2021-12-06,128741216.692,11086401.692000002,117654815.0
2021-12-07,128555228.692,11086401.692000002,117468827.0
2021-12-08,130175324.692,11086401.692000002,119088923.0
2021-12-09,131276210.692,11086401.692000002,120189809.0
2021-12-10,129663641.692,11086401.692000002,118577240.0
2021-12-13,129881521.692,12009601.692000002,117871920.0
2021-12-14,129341885.692,12009601.692000002,117332284.0
2021-12-15,129169097.692,12009601.692000002,117159496.0
2021-12-16,130502604.692,12009601.692000002,118493003.0
2021-12-17,130159857.692,12009601.692000002,118150256.0
2021-12-20,126827090.692,12009601.692000002,114817489.0
2021-12-21,127207973.692,12009601.692000002,115198372.0
2021-12-22,126939305.692,12009601.692000002,114929704.0
2021-12-23,127249685.692,12009601.692000002,115240084.0
2021-12-24,127981239.692,12009601.692000002,115971638.0
2021-12-27,127261720.692,12009601.692000002,115252119.0
2021-12-28,128406457.692,12009601.692000002,116396856.0
2021-12-29,127580216.692,12009601.692000002,115570615.0
2021-12-30,126995603.692,12009601.692000002,114986002.0
2022-01-03,127381330.692,12009601.692000002,115371729.0
2022-01-04,126644875.692,12009601.692000002,114635274.0
2022-01-05,125061560.692,12009601.692000002,113051959.0
2022-01-06,123587810.692,12009601.692000002,111578209.0
2022-01-07,124421334.692,12009601.692000002,112411733.0
2022-01-10,123746120.82000001,13749430.820000008,109996690.0
2022-01-11,124601020.82000001,13749430.820000008,110851590.0
2022-01-12,127093200.82000001,13749430.820000008,113343770.0
2022-01-13,126993740.82000001,13749430.820000008,113244310.0
2022-01-14,124810020.82000001,13749430.820000008,111060590.0
2022-01-17,123469850.82000001,13749430.820000008,109720420.0
2022-01-18,122816180.82000001,13749430.820000008,109066750.0
2022-01-19,121376990.82000001,13749430.820000008,107627560.0
2022-01-20,122738170.82000001,13749430.820000008,108988740.0
2022-01-21,121407050.82000001,13749430.820000008,107657620.0
2022-01-24,119995370.82000001,13749430.820000008,106245940.0
2022-01-25,116943460.82000001,13749430.820000008,103194030.0
2022-01-26,116336490.82000001,13749430.820000008,102587060.0
2022-01-27,112447610.82000001,13749430.820000008,98698180.0
2022-01-28,115301830.82000001,13749430.820000008,101552400.0
2022-02-03,117316810.82000001,13749430.820000008,103567380.0
2022-02-04,117574920.82000001,13749430.820000008,103825490.0
2022-02-07,115554110.82000001,13749430.820000008,101804680.0
2022-02-08,115505220.82000001,13749430.820000008,101755790.0
2022-02-09,116457200.82000001,13749430.820000008,102707770.0
2022-02-10,117942980.82000001,13749430.820000008,104193550.0
2022-02-11,116890320.82000001,13749430.820000008,103140890.0
2022-02-14,116116430.82000001,14598730.820000008,101517700.0
2022-02-15,115425510.82000001,14598730.820000008,100826780.0
2022-02-16,117502670.82000001,14598730.820000008,102903940.0
2022-02-17,118125990.82000001,14598730.820000008,103527260.0
2022-02-18,117183990.82000001,14598730.820000008,102585260.0
2022-02-21,117002990.82000001,14598730.820000008,102404260.0
2022-02-22,115502560.82000001,14598730.820000008,100903830.0
2022-02-23,115252760.82000001,14598730.820000008,100654030.0
2022-02-24,111665890.82000001,14598730.820000008,97067160.0
2022-02-25,112895440.82000001,14598730.820000008,98296710.0
2022-02-28,114184610.82000001,14598730.820000008,99585880.0
2022-03-02,113304940.82000001,14598730.820000008,98706210.0
2022-03-03,115551290.82000001,14598730.820000008,100952560.0
2022-03-04,113218620.82000001,14598730.820000008,98619890.0
2022-03-07,110469750.82000001,14598730.820000008,95871020.0
2022-03-08,109166320.82000001,14598730.820000008,94567590.0
2022-03-10,111432620.82000001,14598730.820000008,96833890.0
2022-03-11,109791630.82000001,14598730.820000008,95192900.0
2022-03-14,110598760.82000001,15459730.820000008,95139030.0
2022-03-15,109649650.82000001,15459730.820000008,94189920.0
2022-03-16,111551890.82000001,15459730.820000008,96092160.0
2022-03-17,113530500.82000001,15459730.820000008,98070770.0
2022-03-18,114105910.82000001,15459730.820000008,98646180.0
2022-03-21,113251130.82000001,15459730.820000008,97791400.0
2022-03-22,114370750.82000001,15459730.820000008,98911020.0
2022-03-23,115853430.82000001,15459730.820000008,100393700.0
2022-03-24,115635620.82000001,15459730.820000008,100175890.0
2022-03-25,114800830.82000001,15459730.820000008,99341100.0
2022-03-28,114581760.82000001,15459730.820000008,99122030.0
2022-03-29,115357170.82000001,15459730.820000008,99897440.0
2022-03-30,116418290.82000001,15459730.820000008,100958560.0
2022-03-31,116816610.82000001,15459730.820000008,101356880.0
2022-04-01,115608670.82000001,15459730.820000008,100148940.0
2022-04-04,115948140.82000001,15459730.820000008,100488410.0
2022-04-05,116426090.82000001,15459730.820000008,100966360.0
2022-04-06,115574830.82000001,15459730.820000008,100115100.0
2022-04-07,114335480.82000001,15459730.820000008,98875750.0
2022-04-08,114282700.82000001,15459730.820000008,98822970.0
2022-04-11,115121580.82000001,16314330.820000008,98807250.0
2022-04-12,114008150.82000001,16314330.820000008,97693820.0
2022-04-13,115950520.82000001,16314330.820000008,99636190.0
2022-04-14,115998260.82000001,16314330.820000008,99683930.0
2022-04-15,114959930.82000001,16314330.820000008,98645600.0
2022-04-18,114972400.82000001,16314330.820000008,98658070.0
2022-04-19,116090220.82000001,16314330.820000008,99775890.0
2022-04-20,116371230.82000001,16314330.820000008,100056900.0
2022-04-21,116642490.82000001,16314330.820000008,100328160.0
2022-04-22,114971560.82000001,16314330.820000008,98657230.0
2022-04-25,113435180.82000001,16314330.820000008,97120850.0
2022-04-26,114479610.82000001,16314330.820000008,98165280.0
2022-04-27,113611540.82000001,16314330.820000008,97297210.0
2022-04-28,115494410.82000001,16314330.820000008,99180080.0
2022-04-29,116841220.82000001,16314330.820000008,100526890.0
2022-05-02,116857120.82000001,16314330.820000008,100542790.0
2022-05-03,116387560.82000001,16314330.820000008,100073230.0
2022-05-04,116063800.82000001,16314330.820000008,99749470.0
2022-05-06,114854740.82000001,16314330.820000008,98540410.0
2022-05-09,114722110.82000001,17058130.820000008,97663980.0
2022-05-10,114898970.82000001,17058130.820000008,97840840.0
2022-05-11,115519660.82000001,17058130.820000008,98461530.0
2022-05-12,113687050.82000001,17058130.820000008,96628920.0
2022-05-13,115974120.82000001,17058130.820000008,98915990.0
2022-05-16,115101200.82000001,17058130.820000008,98043070.0
2022-05-17,115917750.82000001,17058130.820000008,98859620.0
2022-05-18,116800400.82000001,17058130.820000008,99742270.0
2022-05-19,115223470.82000001,17058130.820000008,98165340.0
2022-05-20,117559520.82000001,17058130.820000008,100501390.0
2022-05-23,118102490.82000001,17058130.820000008,101044360.0
2022-05-24,115819800.82000001,17058130.820000008,98761670.0
2022-05-25,115931640.82000001,17058130.820000008,98873510.0
2022-05-26,115504920.82000001,17058130.820000008,98446790.0
2022-05-27,116550450.82000001,17058130.820000008,99492320.0
2022-05-30,117539790.82000001,17058130.820000008,100481660.0
2022-05-31,118495680.82000001,17058130.820000008,101437550.0
2022-06-02,117659210.82000001,17058130.820000008,100601080.0
2022-06-03,117796870.82000001,17058130.820000008,100738740.0
2022-06-07,114961580.82000001,17058130.820000008,97903450.0
2022-06-08,115587190.82000001,17058130.820000008,98529060.0
2022-06-09,115453910.82000001,17058130.820000008,98395780.0
2022-06-10,114763630.82000001,17058130.820000008,97705500.0
2022-06-13,112038220.82000001,17817830.820000008,94220390.0
2022-06-14,111062920.82000001,17817830.820000008,93245090.0
2022-06-15,110501390.82000001,17817830.820000008,92683560.0
2022-06-16,111418080.82000001,17817830.820000008,93600250.0
2022-06-17,110906580.82000001,17817830.820000008,93088750.0
2022-06-20,109757240.82000001,17817830.820000008,91939410.0
2022-06-21,110476770.82000001,17817830.820000008,92658940.0
2022-06-22,108134080.82000001,17817830.820000008,90316250.0
2022-06-23,107763410.82000001,17817830.820000008,89945580.0
